STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
43,Puerto Rico,430171,0,0,2,2,0,7,7,129,SAN LORENZO (129),940,SAN LORENZO,7,July,31,31,7,Saturday,2021,22,10:00pm-10:59pm,38,38,CR-183,INT TOMASA MEDINA ST,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,97,97,18.187725,18.187725,-65.97052778,-65.97052778,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),3
43,Puerto Rico,430172,0,0,1,1,0,1,1,91,MANATI (91),620,MANATI,7,July,24,24,7,Saturday,2021,4,4:00am-4:59am,0,0,CR-149,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,33,33,18.41539444,18.41539444,-66.486075,-66.486075,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,4,4:00am-4:59am,20,20,4,4:00am-4:59am,50,50,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430173,0,0,1,1,0,1,1,47,COROZAL (47),320,COROZAL,7,July,3,3,7,Saturday,2021,21,9:00pm-9:59pm,25,25,CR-800,,4,County Road,1,Rural,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,32,32,18.25077222,18.25077222,-66.33041944,-66.33041944,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430174,0,0,2,2,0,2,2,133,SANTA ISABEL (133),960,SANTA ISABEL,8,August,8,8,1,Sunday,2021,16,4:00pm-4:59pm,20,20,CR-153,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,87,87,18.02038889,18.02038889,-66.37010556,-66.37010556,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430175,0,0,2,2,0,3,3,43,COAMO (43),290,COAMO,8,August,8,8,1,Sunday,2021,12,12:00pm-12:59pm,35,35,CR-14,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,256,256,18.05143611,18.05143611,-66.40996389,-66.40996389,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430176,1,1,1,1,0,1,1,21,BAYAMON (21),140,BAYAMON,8,August,9,9,2,Monday,2021,18,6:00pm-6:59pm,40,40,CR-2,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,123,123,18.39707778,18.39707778,-66.16200556,-66.16200556,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,5,Dusk,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430177,1,1,1,1,0,1,1,67,HORMIGUEROS (67),490,HORMIGUEROS,8,August,10,10,3,Tuesday,2021,4,4:00am-4:59am,25,25,I-2,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1606,1606,18.15158611,18.15158611,-67.14376667,-67.14376667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,2,On Shoulder,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430178,1,1,1,1,0,1,1,25,CAGUAS (25),170,CAGUAS,8,August,12,12,5,Thursday,2021,4,4:00am-4:59am,10,10,I-52,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,201,201,18.22726389,18.22726389,-66.04489722,-66.04489722,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430179,1,1,1,1,0,1,1,61,GUAYNABO (61),450,GUAYNABO,8,August,12,12,5,Thursday,2021,0,0:00am-0:59am,15,15,CR-1,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,204,204,18.33694722,18.33694722,-66.09624167,-66.09624167,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430180,0,0,1,1,0,2,2,31,CAROLINA (31),200,CAROLINA,8,August,18,18,4,Wednesday,2021,1,1:00am-1:59am,35,35,I-26,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,65,65,18.44310833,18.44310833,-66.02783056,-66.02783056,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430181,0,0,2,2,0,3,3,131,SAN SEBASTIAN (131),950,SAN SEBASTIAN,8,August,18,18,4,Wednesday,2021,9,9:00am-9:59am,30,30,CR-109,INT PR 497,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,264,264,18.31628333,18.31628333,-67.00512222,-67.00512222,12,Motor Vehicle In-Transport,2,Front-to-Front,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430182,0,0,2,2,0,3,3,25,CAGUAS (25),170,CAGUAS,8,August,21,21,7,Saturday,2021,3,3:00am-3:59am,10,10,I-52,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,223,223,18.20798611,18.20798611,-66.04814167,-66.04814167,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430183,0,0,1,1,0,1,1,127,SAN JUAN (127),930,SAN JUAN,8,August,21,21,7,Saturday,2021,3,3:00am-3:59am,45,45,CR-17,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,9,9,18.39786111,18.39786111,-66.098825,-66.098825,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430184,0,0,1,1,0,1,1,3,AGUADA (3),20,AGUADA,8,August,22,22,1,Sunday,2021,15,3:00pm-3:59pm,22,22,I-2,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1334,1334,18.37594444,18.37594444,-67.155425,-67.155425,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430185,0,0,1,1,0,1,1,97,MAYAGUEZ (97),650,MAYAGUEZ,8,August,23,23,2,Monday,2021,0,0:00am-0:59am,10,10,CR-102,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,13,13,18.2125,18.2125,-67.15276389,-67.15276389,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,0,0:00am-0:59am,15,15,0,0:00am-0:59am,20,20,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430186,0,0,1,1,0,1,1,153,YAUCO (153),1060,YAUCO,8,August,23,23,2,Monday,2021,7,7:00am-7:59am,10,10,CR-359,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,6,6,18.03145833,18.03145833,-66.839,-66.839,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430187,1,1,1,1,0,1,1,5,AGUADILLA (5),30,AGUADILLA,8,August,23,23,2,Monday,2021,20,8:00pm-8:59pm,0,0,I-2,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1242,1242,18.43980833,18.43980833,-67.13459444,-67.13459444,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,20,8:00pm-8:59pm,5,5,20,8:00pm-8:59pm,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430188,0,0,2,2,0,2,2,119,RIO GRANDE (119),820,RIO GRANDE,8,August,23,23,2,Monday,2021,18,6:00pm-6:59pm,10,10,CR-187,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,290,290,18.37751111,18.37751111,-65.82840556,-65.82840556,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,5,Dusk,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430189,0,0,2,2,0,5,5,75,JUANA DIAZ (75),530,JUANA DIAZ,8,August,25,25,4,Wednesday,2021,23,11:00pm-11:59pm,50,50,CR-149,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,674,674,18.05168056,18.05168056,-66.50929722,-66.50929722,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,0,0:00am-0:59am,6,6,0,0:00am-0:59am,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430190,0,0,1,1,0,1,1,33,CATANO (33),220,CATANO,3,March,16,16,3,Tuesday,2021,23,11:00pm-11:59pm,0,0,CR-165,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,338,338,18.45209444,18.45209444,-66.14024444,-66.14024444,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430191,0,0,2,2,0,3,3,105,NARANJITO (105),700,NARANJITO,7,July,16,16,6,Friday,2021,10,10:00am-10:59am,30,30,CR-152,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,132,132,18.265525,18.265525,-66.275275,-66.275275,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430192,1,1,1,1,0,1,1,13,ARECIBO (13),90,ARECIBO,8,August,28,28,7,Saturday,2021,0,0:00am-0:59am,59,59,CR-681,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,5,5,18.46718611,18.46718611,-66.71274722,-66.71274722,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,2,On Shoulder,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,0,0:00am-0:59am,59,59,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430193,2,2,1,1,0,1,1,143,VEGA ALTA (143),1010,VEGA ALTA,8,August,28,28,7,Saturday,2021,19,7:00pm-7:59pm,10,10,CR-690,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,40,40,18.45169167,18.45169167,-66.34410278,-66.34410278,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,2,On Shoulder,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430194,1,1,1,1,0,4,4,23,CABO ROJO (23),160,CABO ROJO,8,August,28,28,7,Saturday,2021,19,7:00pm-7:59pm,41,41,CR-100,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,136,136,18.12901944,18.12901944,-67.15977222,-67.15977222,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430195,0,0,2,2,0,2,2,17,BARCELONETA (17),120,BARCELONETA,8,August,28,28,7,Saturday,2021,21,9:00pm-9:59pm,30,30,CR-140,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,610,610,18.41492778,18.41492778,-66.570375,-66.570375,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430196,0,0,1,1,0,2,2,127,SAN JUAN (127),930,SAN JUAN,8,August,29,29,1,Sunday,2021,0,0:00am-0:59am,10,10,CR-26,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,8,8,18.45571111,18.45571111,-66.07895278,-66.07895278,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430197,1,1,1,1,0,1,1,31,CAROLINA (31),200,CAROLINA,8,August,29,29,1,Sunday,2021,21,9:00pm-9:59pm,38,38,CR-SANCHEZ OSORIO AVE,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.39213056,18.39213056,-65.97670278,-65.97670278,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430198,1,1,1,1,0,1,1,127,SAN JUAN (127),930,SAN JUAN,9,September,3,3,6,Friday,2021,5,5:00am-5:59am,40,40,CR-181,INT PARK GARDENS AVE,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.38903889,18.38903889,-66.03074167,-66.03074167,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430199,1,1,1,1,0,1,1,35,CAYEY (35),230,CAYEY,9,September,7,7,3,Tuesday,2021,19,7:00pm-7:59pm,7,7,CR-743,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,18,18,18.12875278,18.12875278,-66.11109722,-66.11109722,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430200,0,0,1,1,0,1,1,51,DORADO (51),360,DORADO,9,September,12,12,1,Sunday,2021,21,9:00pm-9:59pm,0,0,CR-165,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,134,134,18.40833889,18.40833889,-66.26054444,-66.26054444,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,3,Dark - Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430201,0,0,1,1,0,1,1,129,SAN LORENZO (129),940,SAN LORENZO,9,September,12,12,1,Sunday,2021,23,11:00pm-11:59pm,30,30,CR-183,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,104,104,18.18321111,18.18321111,-65.96613333,-65.96613333,39,Wall,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430202,0,0,1,1,0,1,1,77,JUNCOS (77),540,JUNCOS,9,September,16,16,5,Thursday,2021,20,8:00pm-8:59pm,30,30,CR-9919,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,24,24,18.22496111,18.22496111,-65.93661944,-65.93661944,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430203,0,2,2,1,1,3,1,51,DORADO (51),360,DORADO,2,February,14,14,1,Sunday,2021,2,2:00am-2:59am,32,32,I-22,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,239,239,18.41948056,18.41948056,-66.26677222,-66.26677222,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430204,0,0,2,2,0,2,2,123,SALINAS (123),900,SALINAS,5,May,12,12,4,Wednesday,2021,13,1:00pm-1:59pm,0,0,CR-1,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,932,932,17.97829722,17.97829722,-66.32005278,-66.32005278,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430205,0,0,7,7,0,12,12,1,ADJUNTAS (1),10,ADJUNTAS,8,August,22,22,1,Sunday,2021,16,4:00pm-4:59pm,59,59,CR-10,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,384,384,18.17256944,18.17256944,-66.72160278,-66.72160278,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,16,4:00pm-4:59pm,59,59,17,5:00pm-5:59pm,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430206,1,1,1,1,0,1,1,51,DORADO (51),360,DORADO,8,August,22,22,1,Sunday,2021,22,10:00pm-10:59pm,40,40,I-22,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,240,240,18.41959167,18.41959167,-66.26771389,-66.26771389,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
