STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS,DRUNK_DR
43,Puerto Rico,430071,1,1,0,1,1,1,1,25,CAGUAS (25),170,CAGUAS,28,28,2,February,2020,6,Friday,6,6:00am-6:59am,15,15,0,This section IS NOT on the NHS,4,County Road,CR-DEGETAU AVE,INT SAN RAMON,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.22090833,18.22090833,-66.03456389,-66.03456389,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430072,1,1,0,1,1,1,1,53,FAJARDO (53),380,"FAJARDO, FAJARDO",3,3,3,March,2020,3,Tuesday,14,2:00pm-2:59pm,0,0,1,This section IS ON the NHS,2,U.S. Highway,US-MARCELINO GOTAY AVE,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,None,18.32625278,18.32625278,-65.648675,-65.648675,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,2,On Shoulder,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430073,2,2,0,0,0,2,2,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",5,5,3,March,2020,5,Thursday,16,4:00pm-4:59pm,30,30,1,This section IS ON the NHS,1,Interstate,I-22,,2,Urban,1,Interstate,1,State Highway Agency,128,128,18.42062778,18.42062778,-66.16494167,-66.16494167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430074,1,1,0,2,2,1,1,89,LUQUILLO (89),610,LUQUILLO,8,8,3,March,2020,1,Sunday,22,10:00pm-10:59pm,0,0,1,This section IS ON the NHS,2,U.S. Highway,US-3,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,342,342,18.37926944,18.37926944,-65.73971944,-65.73971944,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,0
43,Puerto Rico,430075,2,2,0,0,0,2,2,123,SALINAS (123),900,"SALINAS, SALINAS",8,8,3,March,2020,1,Sunday,2,2:00am-2:59am,55,55,0,This section IS NOT on the NHS,4,County Road,CR-1,,2,Urban,4,Minor Arterial,2,County Highway Agency,940,940,17.97843056,17.97843056,-66.327475,-66.327475,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,0
43,Puerto Rico,430076,1,1,0,1,1,1,1,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",30,30,3,March,2020,2,Monday,21,9:00pm-9:59pm,9,9,1,This section IS ON the NHS,4,County Road,CR-2,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,105,105,18.39523056,18.39523056,-66.14508333,-66.14508333,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430077,1,1,0,0,0,1,1,37,CEIBA (37),240,"CEIBA, CEIBA",3,3,4,April,2020,6,Friday,21,9:00pm-9:59pm,20,20,0,This section IS NOT on the NHS,2,U.S. Highway,US-3,,2,Urban,4,Minor Arterial,2,County Highway Agency,541,541,18.26249167,18.26249167,-65.64333333,-65.64333333,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430078,1,1,0,0,0,1,1,103,NAGUABO (103),690,NAGUABO,6,6,5,May,2020,4,Wednesday,15,3:00pm-3:59pm,17,17,0,This section IS NOT on the NHS,4,County Road,CR-3,,2,Urban,4,Minor Arterial,2,County Highway Agency,678,678,18.19126667,18.19126667,-65.72388333,-65.72388333,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430079,1,1,0,0,0,1,1,9,AIBONITO (9),60,AIBONITO,11,11,5,May,2020,2,Monday,18,6:00pm-6:59pm,15,15,0,This section IS NOT on the NHS,4,County Road,CR-162,,1,Rural,6,Minor Collector,2,County Highway Agency,26,26,18.10598056,18.10598056,-66.24386667,-66.24386667,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,5,Dusk,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430080,1,1,0,0,0,2,2,61,GUAYNABO (61),450,GUAYNABO,13,13,3,March,2020,6,Friday,2,2:00am-2:59am,34,34,1,This section IS ON the NHS,4,County Road,CR-199,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,None,18.36411944,18.36411944,-66.12749444,-66.12749444,0,No Special Jurisdiction,39,Wall,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430081,1,1,0,0,0,1,1,105,NARANJITO (105),700,NARANJITO,12,12,5,May,2020,3,Tuesday,18,6:00pm-6:59pm,3,3,0,This section IS NOT on the NHS,4,County Road,CR-164,,2,Urban,5,Major Collector,2,County Highway Agency,41,41,18.30055278,18.30055278,-66.24175556,-66.24175556,0,No Special Jurisdiction,39,Wall,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,5,Dusk,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430082,2,2,0,0,0,2,2,51,DORADO (51),360,DORADO,14,14,5,May,2020,5,Thursday,11,11:00am-11:59am,40,40,1,This section IS ON the NHS,2,U.S. Highway,US-165,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,231,231,18.46720833,18.46720833,-66.23365833,-66.23365833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430083,1,1,0,1,1,2,2,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",14,14,5,May,2020,5,Thursday,21,9:00pm-9:59pm,5,5,1,This section IS ON the NHS,4,County Road,CR-167,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,None,18.35175556,18.35175556,-66.18855833,-66.18855833,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430084,2,2,0,0,0,2,2,85,LAS PIEDRAS (85),590,LAS PIEDRAS,29,29,5,May,2020,6,Friday,1,1:00am-1:59am,45,45,1,This section IS ON the NHS,2,U.S. Highway,US-30,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,206,206,18.17967222,18.17967222,-65.88233333,-65.88233333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430085,2,2,0,0,0,2,2,25,CAGUAS (25),170,CAGUAS,30,30,5,May,2020,7,Saturday,6,6:00am-6:59am,20,20,0,This section IS NOT on the NHS,4,County Road,CR-7784,INT 22 ST,2,Urban,5,Major Collector,2,County Highway Agency,99998,Not Reported,18.20839444,18.20839444,-66.05982222,-66.05982222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430086,2,2,0,0,0,2,2,107,OROCOVIS (107),710,OROCOVIS,3,3,6,June,2020,4,Wednesday,17,5:00pm-5:59pm,10,10,0,This section IS NOT on the NHS,4,County Road,CR-157,,1,Rural,5,Major Collector,2,County Highway Agency,85,85,18.23071944,18.23071944,-66.48281389,-66.48281389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430087,1,1,0,0,0,1,1,75,JUANA DÍAZ (75),530,JUANA DIAZ,5,5,6,June,2020,6,Friday,20,8:00pm-8:59pm,0,0,0,This section IS NOT on the NHS,2,U.S. Highway,US-510,,2,Urban,6,Minor Collector,2,County Highway Agency,20,20,18.01714167,18.01714167,-66.52975556,-66.52975556,0,No Special Jurisdiction,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430088,2,2,0,0,0,2,2,19,BARRANQUITAS (19),130,BARRANQUITAS,6,6,6,June,2020,7,Saturday,16,4:00pm-4:59pm,15,15,0,This section IS NOT on the NHS,2,U.S. Highway,US-772,,2,Urban,6,Minor Collector,2,County Highway Agency,30,30,18.22086111,18.22086111,-66.32490833,-66.32490833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430089,1,1,0,0,0,1,1,123,SALINAS (123),900,"SALINAS, SALINAS",6,6,6,June,2020,7,Saturday,18,6:00pm-6:59pm,35,35,0,This section IS NOT on the NHS,4,County Road,CR-3,,1,Rural,6,Minor Collector,2,County Highway Agency,1562,1562,17.97045278,17.97045278,-66.27165278,-66.27165278,0,No Special Jurisdiction,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,5,Dusk,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430090,2,2,0,0,0,5,5,149,VILLALBA (149),1040,VILLALBA,6,6,6,June,2020,7,Saturday,22,10:00pm-10:59pm,39,39,0,This section IS NOT on the NHS,2,U.S. Highway,US-513,,2,Urban,6,Minor Collector,2,County Highway Agency,8,8,18.11186389,18.11186389,-66.51264167,-66.51264167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430091,2,2,0,2,2,2,2,117,RINCÓN (117),800,RINCON,10,10,6,June,2020,4,Wednesday,12,12:00pm-12:59pm,20,20,0,This section IS NOT on the NHS,2,U.S. Highway,US-115,,2,Urban,4,Minor Arterial,2,County Highway Agency,100,100,18.31676944,18.31676944,-67.23240556,-67.23240556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430092,1,1,0,0,0,1,1,25,CAGUAS (25),170,CAGUAS,10,10,6,June,2020,4,Wednesday,22,10:00pm-10:59pm,30,30,1,This section IS ON the NHS,2,U.S. Highway,US-30,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,None,18.25928333,18.25928333,-66.03717778,-66.03717778,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430093,1,1,0,0,0,2,2,31,CAROLINA (31),200,CAROLINA,12,12,6,June,2020,6,Friday,23,11:00pm-11:59pm,40,40,0,This section IS NOT on the NHS,6,Local Street - Municipality,FELIPE SANCHEZ OSORIO AVE,,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,None,18.40761667,18.40761667,-65.97739444,-65.97739444,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430094,1,1,0,1,1,2,2,35,CAYEY (35),230,CAYEY,13,13,6,June,2020,7,Saturday,6,6:00am-6:59am,23,23,0,This section IS NOT on the NHS,4,County Road,CR-1,,2,Urban,4,Minor Arterial,2,County Highway Agency,0,None,18.104,18.104,-66.16483889,-66.16483889,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430095,1,1,0,0,0,1,1,91,MANATÍ (91),620,MANATI,13,13,6,June,2020,7,Saturday,6,6:00am-6:59am,35,35,0,This section IS NOT on the NHS,2,U.S. Highway,US-685,,2,Urban,6,Minor Collector,2,County Highway Agency,65,65,18.46458333,18.46458333,-66.47561389,-66.47561389,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430096,1,1,0,0,0,4,4,25,CAGUAS (25),170,CAGUAS,8,8,2,February,2020,7,Saturday,7,7:00am-7:59am,50,50,1,This section IS ON the NHS,4,County Road,CR-1,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,318,318,18.26468889,18.26468889,-66.03873889,-66.03873889,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430097,2,2,0,0,0,3,3,3,AGUADA (3),20,AGUADA,14,14,6,June,2020,1,Sunday,19,7:00pm-7:59pm,50,50,1,This section IS ON the NHS,2,U.S. Highway,US-2,,2,Urban,1,Interstate,1,State Highway Agency,1315,1315,18.39293889,18.39293889,-67.15351667,-67.15351667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430098,1,1,0,0,0,3,3,113,PONCE (113),760,PONCE,15,15,6,June,2020,2,Monday,16,4:00pm-4:59pm,40,40,0,This section IS NOT on the NHS,2,U.S. Highway,US-5139,,2,Urban,6,Minor Collector,2,County Highway Agency,21,21,18.03290556,18.03290556,-66.66279167,-66.66279167,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430099,2,2,0,0,0,2,2,59,GUAYANILLA (59),440,GUAYANILLA,15,15,6,June,2020,2,Monday,19,7:00pm-7:59pm,10,10,1,This section IS ON the NHS,2,U.S. Highway,US-2,,2,Urban,1,Interstate,1,State Highway Agency,2110,2110,18.01363333,18.01363333,-66.74403333,-66.74403333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430100,1,1,0,0,0,2,2,123,SALINAS (123),900,"SALINAS, SALINAS",16,16,6,June,2020,3,Tuesday,16,4:00pm-4:59pm,0,0,1,This section IS ON the NHS,1,Interstate,I-52,,1,Rural,1,Interstate,1,State Highway Agency,545,545,18.04404444,18.04404444,-66.22613333,-66.22613333,0,No Special Jurisdiction,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430101,3,1,2,4,4,1,1,119,RÍO GRANDE (119),820,RIO GRANDE,24,24,6,June,2020,4,Wednesday,1,1:00am-1:59am,0,0,1,This section IS ON the NHS,4,County Road,CR-3,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,204,204,18.37795278,18.37795278,-65.86380833,-65.86380833,0,No Special Jurisdiction,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430102,2,2,0,0,0,5,5,75,JUANA DÍAZ (75),530,JUANA DIAZ,25,25,6,June,2020,5,Thursday,13,1:00pm-1:59pm,21,21,0,This section IS NOT on the NHS,2,U.S. Highway,US-14,,2,Urban,4,Minor Arterial,2,County Highway Agency,126,126,18.05273333,18.05273333,-66.51880833,-66.51880833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,0
43,Puerto Rico,430103,1,1,0,0,0,1,1,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",2,2,7,July,2020,5,Thursday,0,0:00am-0:59am,30,30,1,This section IS ON the NHS,4,County Road,CR-177,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,3,3,18.38302778,18.38302778,-66.14072222,-66.14072222,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430104,2,2,0,0,0,6,6,113,PONCE (113),760,PONCE,2,2,7,July,2020,5,Thursday,22,10:00pm-10:59pm,52,52,0,This section IS NOT on the NHS,4,County Road,CR-585,,2,Urban,4,Minor Arterial,2,County Highway Agency,1,1,17.99923056,17.99923056,-66.63216944,-66.63216944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430105,1,1,0,1,1,1,1,25,CAGUAS (25),170,CAGUAS,11,11,7,July,2020,7,Saturday,19,7:00pm-7:59pm,0,0,1,This section IS ON the NHS,4,County Road,CR-172,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,194,194,18.25548056,18.25548056,-66.06868889,-66.06868889,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430106,2,2,0,0,0,2,2,25,CAGUAS (25),170,CAGUAS,13,13,7,July,2020,2,Monday,9,9:00am-9:59am,41,41,0,This section IS NOT on the NHS,4,County Road,CR-1,,2,Urban,4,Minor Arterial,2,County Highway Agency,99998,Not Reported,88.8888,88.8888,888.8888,888.8888,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
